demand_el,pv,wind
0.7340249324,0.395759,0.237512
0.7186818935,0.341994,0.302185
0.7036003836,0.23472,0.342172
0.7099642577,0.117547,0.394261
0.7308865836,0.015041,0.508307
0.787289687,0,0.6143
0.7627059541,0,0.67793
0.7270508238,0,0.709414
0.6801499433,0,0.714941
0.6370848226,0,0.706369
0.6446691657,0,0.672931
0.5937581728,0,0.625566
0.5651643274,0,0.577716
0.5362217767,0,0.519764
0.5282015517,0,0.44737
0.5147763926,0,0.366335
0.5208787377,0,0.296887
0.533868015,0,0.225597
0.558713277,0,0.160247
0.6205213146,0.008143,0.125359
0.6558277395,0.045257,0.102545
0.705169558,0.082001,0.08222
0.7422195101,0.107516,0.078138
0.7472757388,0.118677,0.074373
0.7210356551,0.115774,0.067939
0.7021183855,0.107385,0.067137
0.6791910034,0.078885,0.078585
0.6736117165,0.044351,0.100675
0.6917443989,0.011163,0.120658
0.7457065644,0,0.140982
0.7460552698,0,0.164509
0.7214715369,0,0.188488
0.6747450092,0,0.222408
0.6506843344,0,0.272512
0.6579199721,0,0.334311
0.6131985006,0,0.410257
0.5940197019,0,0.455558
0.5773690175,0,0.461422
0.5675180891,0,0.4426
0.5632464476,0,0.398076
0.6007322814,0,0.314739
0.6928776916,0,0.218929
0.8045506059,0,0.147571
0.8650509982,0.042231,0.094503
0.8824862697,0.174288,0.056879
0.8911167291,0.26001,0.069229
0.9039316537,0.266582,0.156796
0.9009676576,0.238603,0.296161
0.8728968704,0.219746,0.443855
0.8696713451,0.184962,0.55158
0.8676662889,0.13737,0.629133
0.8631331183,0.07282,0.70246
0.8731583994,0.010355,0.748003
0.9220643362,0,0.77147
0.9050649464,0,0.783538
0.8463952576,0,0.788161
0.7884229797,0,0.788676
0.7239124749,0,0.782128
0.718071659,0,0.757858
0.6545200942,0,0.724988
0.6231366054,0,0.68432
0.5996861651,0,0.634937
0.5863481824,0,0.581134
0.5769331357,0,0.537815
0.6077935664,0,0.480183
0.6912213408,0,0.420504
0.7987969663,0,0.363027
0.8687124052,0.00136,0.312562
0.890593671,0.025342,0.268418
0.9030598902,0.064207,0.239374
0.916920931,0.117585,0.239953
0.9121262314,0.176716,0.251853
0.8932961381,0.243671,0.247991
0.8901577892,0.28797,0.204609
0.8749019266,0.263317,0.155058
0.8722866359,0.170102,0.110787
0.8670560544,0.055751,0.094726
0.9189259873,8E-05,0.089285
0.9000087176,0,0.079745
0.8361956237,0,0.062874
0.7871153343,0,0.045941
0.7255688257,0,0.03261
0.717112719,0,0.021607
0.6649812571,0,0.023191
0.637171999,0,0.038407
0.6114549734,0,0.067805
0.6009066341,0,0.099392
0.5935838201,0,0.120155
0.6170342603,0,0.109217
0.7006363874,0,0.09959
0.8148374161,0,0.113458
0.8922500218,0.009487,0.145892
0.9190131636,0.066096,0.182209
0.928602563,0.123415,0.231654
0.9339203208,0.177553,0.294432
0.9254642141,0.225345,0.383783
0.8970447215,0.249921,0.481485
0.8851887368,0.242582,0.538576
0.8801325081,0.207222,0.554088
0.8730712231,0.137195,0.539301
0.8727225177,0.049581,0.495579
0.9302589138,0.000257,0.426049
0.9187516346,0,0.344215
0.8579025368,0,0.26897
0.8011507279,0,0.237708
0.7411733938,0,0.249559
0.7334146979,0,0.264506
0.6859907593,0,0.261586
0.6511202162,0,0.237648
0.6249673089,0,0.196778
0.6183419057,0,0.1458
0.6148548514,0,0.100347
0.6424025804,0,0.083499
0.7225176532,0,0.105142
0.8326213931,0,0.133771
0.889373202,0.057039,0.157649
0.900095894,0.227021,0.141487
0.9082032953,0.39615,0.125542
0.9043675355,0.51237,0.161271
0.8901577892,0.551346,0.200236
0.8603434748,0.520603,0.253147
0.8518873681,0.411653,0.327844
0.8468311394,0.29491,0.408364
0.8490977247,0.160406,0.470513
0.8630459419,0.046233,0.611251
0.9217156307,0,0.708679
0.909598117,0,0.745769
0.8471798448,0,0.751577
0.7805771075,0,0.732338
0.7208613024,0,0.691888
0.7124051957,0,0.646586
0.6653299625,0,0.602393
0.6317670648,0,0.557494
0.6063115683,0,0.514018
0.5934966437,0,0.4823
0.5902711185,0,0.468451
0.6163368494,0,0.477808
0.7049080289,0,0.501806
0.8092581292,0,0.546402
0.8667945253,0.024644,0.585776
0.8908552001,0.137827,0.605185
0.8897219074,0.267713,0.595233
0.9052392991,0.396295,0.576709
0.8897219074,0.482125,0.545112
0.8420364397,0.525521,0.499595
0.8233806992,0.508383,0.427374
0.8052480167,0.416117,0.32506
0.7947868538,0.255883,0.191516
0.8025455496,0.072111,0.11431
0.8857989713,0,0.074373
0.8673175835,0,0.049342
0.8144015343,0,0.039529
0.7543370238,0,0.050854
0.7074361433,0,0.102653
0.7075233197,0,0.203465
0.6512945689,0,0.338265
0.6186906111,0,0.462344
0.5942812309,0,0.546081
0.5751896086,0,0.595643
0.5654258565,0,0.624274
0.5703077325,0,0.62476
0.598204167,0,0.622889
0.6385668207,0,0.624689
0.6979339203,0.028022,0.616888
0.7294917618,0.131221,0.578047
0.7537267893,0.262953,0.553184
0.7619213669,0.389631,0.585508
0.7503269113,0.493072,0.634437
0.7214715369,0.525121,0.670533
0.7040362654,0.488726,0.693231
0.6875599337,0.404603,0.698985
0.6845087612,0.258444,0.713536
0.6961903932,0.081441,0.760729
0.7674134775,0.000435,0.777261
0.7599163107,0,0.754222
0.7215587133,0,0.709281
0.6760526545,0,0.655961
0.6302850667,0,0.595789
0.6308081248,0,0.531559
0.5882660622,0,0.47666
0.558974806,0,0.433535
0.5297707262,0,0.406513
0.5178275652,0,0.388762
0.5037921716,0,0.362799
0.5095458112,0,0.365933
0.5266323773,0,0.381777
0.5510417575,0,0.372701
0.5967221689,0.029894,0.32609
0.6427512859,0.118443,0.254433
0.6825908814,0.19885,0.211425
0.7124923721,0.243533,0.228834
0.7235637695,0.247001,0.259158
0.6897393427,0.196558,0.26575
0.6738732456,0.153764,0.270304
0.6577456194,0.10716,0.261222
0.659837852,0.055999,0.227757
0.6790166507,0.010588,0.229807
0.7260047075,0,0.246925
0.7307122308,0,0.25967
0.706390027,0,0.265138
0.6627146718,0,0.270255
0.6360387063,0,0.26941
0.6365617644,0,0.260614
0.5927992328,0,0.245664
0.569435969,0,0.22127
0.5514776393,0,0.189375
0.548252114,0,0.16068
0.5407549473,0,0.141658
0.5730101996,0,0.128854
0.6675093715,0,0.108501
0.7842385145,0,0.080285
0.8570307733,0.012564,0.052152
0.8836195624,0.066942,0.028899
0.9003574231,0.140791,0.016247
0.910818586,0.201847,0.013048
0.9062854154,0.237822,0.010134
0.8749019266,0.252023,0.009847
0.8698456978,0.239711,0.012296
0.8617382966,0.194883,0.016337
0.8433440851,0.128531,0.022354
0.838462209,0.044633,0.027461
0.8996600122,0.000525,0.030588
0.8876296748,0,0.032218
0.825298579,0,0.036205
0.7688082992,0,0.038914
0.7087437887,0,0.037858
0.6962775695,0,0.031066
0.655217505,0,0.023002
0.6199982565,0,0.016804
0.5968093453,0,0.012946
0.5859123006,0,0.011521
0.583820068,0,0.010934
0.6091012118,0,0.007953
0.6894778136,0,0.008417
0.8081248365,0,0.014515
0.8647022927,0.040141,0.027351
0.8903321419,0.167021,0.039747
0.8995728358,0.32267,0.05767
0.896434487,0.449079,0.120652
0.8887629675,0.488432,0.183163
0.8570307733,0.481567,0.243799
0.8586871241,0.404757,0.301705
0.856246186,0.301565,0.347399
0.8472670212,0.163263,0.345873
0.8473541975,0.044985,0.367706
0.9130851713,0.000466,0.413831
0.8989626013,0,0.425814
0.8383750327,0,0.410704
0.7811001656,0,0.37602
0.7187690698,0,0.321524
0.7070002615,0,0.271569
0.6551303287,0,0.233088
0.6287158923,0,0.204386
0.6156394386,0,0.183787
0.593322291,0,0.167323
0.5999476942,0,0.153476
0.6437102258,0,0.138233
0.720512597,0,0.123032
0.8289599861,0,0.116603
0.8724609886,0.005362,0.113348
0.8895475547,0.041501,0.102958
0.9017522448,0.088097,0.089304
0.9155261093,0.140015,0.09043
0.8995728358,0.190694,0.096083
0.8975677796,0.200617,0.100563
0.8926859036,0.1748,0.0999
0.8878040275,0.128938,0.09289
0.8818760352,0.064833,0.096367
0.8845785023,0.012879,0.130003
0.9159619911,0,0.177371
0.8823990934,0,0.204419
0.8298317496,0,0.216971
0.7749106442,0,0.23064
0.7447476244,0,0.244501
0.7042106181,0,0.245719
0.6578327957,0,0.234605
0.6145933223,0,0.218905
0.5986400488,0,0.202372
0.5791125447,0,0.184319
0.5758870194,0,0.165124
0.6030860431,0,0.141552
0.6889547555,0,0.12272
0.7994072008,0,0.10713
0.8680149943,0.025973,0.085864
0.8974806033,0.130711,0.053856
0.9048034173,0.295921,0.035724
0.9082904716,0.455667,0.024185
0.8960857815,0.513676,0.016821
0.8684508761,0.513457,0.016656
0.8598204167,0.468074,0.019607
0.8474413739,0.365902,0.020661
0.8288728097,0.219806,0.018455
0.8313137477,0.077212,0.023236
0.8876296748,0.002108,0.045327
0.8929474327,0,0.080388
0.8423851451,0,0.125161
0.7831923982,0,0.167362
0.7262662366,0,0.197897
0.7178101299,0,0.236389
0.6554790341,0,0.284083
0.6343823555,0,0.333983
0.6036091012,0,0.370867
0.5932351146,0,0.394851
0.5893993549,0,0.413215
0.6159009677,0,0.382678
0.6931392206,0,0.341361
0.7897306251,0,0.306408
0.8622613547,0.047123,0.271368
0.8796094499,0.157364,0.221839
0.8863220295,0.277233,0.18518
0.887193793,0.384773,0.176339
0.8747275739,0.431208,0.175943
0.8279138698,0.43965,0.164557
0.8156220033,0.402481,0.136744
0.8086478947,0.319845,0.107674
0.8042019004,0.194352,0.087975
0.8238165809,0.05771,0.09061
0.8670560544,0.000149,0.105448
0.8635690001,0,0.1012
0.8048993113,0,0.082886
0.7504140877,0,0.064593
0.6925289861,0,0.053036
0.6950571005,0,0.048808
0.6422282277,0,0.050247
0.6026501613,0,0.056762
0.5787638392,0,0.07339
0.5602824514,0,0.097523
0.5434574143,0,0.120038
0.5518263447,0,0.136743
0.5854764188,0,0.153375
0.6243570744,0,0.167655
0.6899136954,0.009446,0.173285
0.7341121088,0.047117,0.167174
0.7715979426,0.099421,0.186168
0.7828436928,0.163802,0.226526
0.7883358033,0.231568,0.235729
0.7561677273,0.264504,0.231542
0.7384709267,0.24972,0.232836
0.7341992852,0.206248,0.240261
0.7245227094,0.142075,0.244362
0.7365530468,0.05563,0.260169
0.7653212449,0.002289,0.296374
0.7627931305,0,0.318657
0.7417836283,0,0.325824
0.6879086392,0,0.326075
0.6430128149,0,0.329388
0.6412692878,0,0.318951
0.592101822,0,0.307929
0.5615029204,0,0.304233
0.5396216546,0,0.31065
0.5321244878,0,0.323712
0.5203556795,0,0.330938
0.5216633249,0,0.344448
0.5370063639,0,0.341851
0.549472583,8E-06,0.321461
0.5995118124,0.101528,0.274439
0.6436230494,0.26735,0.203792
0.6757039491,0.414741,0.176774
0.6973236858,0.516139,0.198391
0.6858164066,0.5621,0.213098
0.6496382181,0.57194,0.228851
0.6289774213,0.529369,0.246054
0.6100601517,0.435381,0.260626
0.6026501613,0.297456,0.254057
0.6185162584,0.128269,0.24639
0.694446866,0.008416,0.272628
0.7314968181,0,0.280863
0.7137128411,0,0.271621
0.6747450092,0,0.248177
0.6366489408,0,0.214463
0.6419666986,0,0.186753
0.60770639,0,0.163681
0.58137913,0,0.146036
0.5637695057,0,0.134482
0.5545288118,0,0.127478
0.5554877517,0,0.125513
0.5915787638,0,0.122695
0.6921802807,0,0.116266
0.8002789643,0.000319,0.105226
0.862087002,0.158418,0.087417
0.8803940371,0.330199,0.045928
0.8796094499,0.474732,0.033729
0.8773428646,0.575727,0.044672
0.8687995816,0.624197,0.048019
0.8382878563,0.627499,0.05244
0.8307035132,0.57801,0.060558
0.8166681196,0.478546,0.071801
0.8144887107,0.327878,0.080618
0.8111760091,0.139399,0.101026
0.8839682678,0.009643,0.149902
0.900095894,0,0.198071
0.8375904455,0,0.243405
0.7804027548,0,0.280588
0.7193793043,0,0.307063
0.7066515561,0,0.316566
0.6519919798,0,0.310183
0.6239211926,0,0.297206
0.6055269811,0,0.283441
0.59454276,0,0.27106
0.5946299364,0,0.26214
0.6188649638,0,0.253268
0.7024670909,0,0.253709
0.79775085,4.7E-05,0.260129
0.8565948915,0.103276,0.241856
0.8674919362,0.275924,0.20765
0.8719379304,0.441433,0.228754
0.8708046378,0.562051,0.261097
0.8623485311,0.618755,0.29932
0.8363699765,0.622065,0.345629
0.833580333,0.571094,0.372774
0.8186731758,0.469825,0.372804
0.8135297707,0.314045,0.34102
0.8108273036,0.1261,0.303851
0.8715020486,0.00771,0.340673
0.8890244966,0,0.370883
0.8411646761,0,0.38735
0.7697672391,0,0.395363
0.7109231976,0,0.391972
0.6927033389,0,0.37752
0.6417923459,0,0.35871
0.6166855549,0,0.342525
0.5948042891,0,0.329446
0.5888762967,0,0.315782
0.5852148897,0,0.303747
0.6087525063,0,0.280065
0.6957545114,0,0.253706
0.8068171912,4.3E-05,0.239189
0.8697585215,0.068043,0.220481
0.8925115509,0.202754,0.187399
0.8960857815,0.351002,0.212446
0.8984395432,0.47424,0.258118
0.8867579113,0.552294,0.278863
0.8622613547,0.553754,0.283782
0.8516258391,0.491963,0.272913
0.8395955017,0.372338,0.259942
0.8322726876,0.209543,0.226814
0.825298579,0.073859,0.182973
0.8789120391,0.00123,0.204753
0.8950396652,0,0.224226
0.8395955017,0,0.229307
0.7744747624,0,0.223492
0.7246970622,0,0.209145
0.7059541452,0,0.194692
0.6488536309,0,0.180952
0.6122395606,0,0.168218
0.5948914654,0,0.153418
0.5780664284,0,0.137817
0.5692616162,0,0.126149
0.6041321594,0,0.106926
0.6941853369,0,0.09128
0.8000174353,0,0.081137
0.8580768895,0.045527,0.070539
0.8861476768,0.154791,0.058682
0.8944294307,0.297882,0.064721
0.8980036614,0.431358,0.081493
0.8831836806,0.512219,0.088232
0.854764188,0.534763,0.081737
0.8443902014,0.490588,0.064594
0.838462209,0.394986,0.04483
0.8293958678,0.260728,0.029284
0.827739517,0.107198,0.037524
0.8816145061,0.005408,0.076794
0.8963473106,0,0.124754
0.8422979688,0,0.168192
0.7742132334,0,0.202867
0.71685119,0,0.233127
0.7071746142,0,0.265852
0.6618429082,0,0.289311
0.6213059018,0,0.299955
0.5985528725,0,0.294123
0.5859994769,0,0.285691
0.5837328916,0,0.274587
0.6063115683,0,0.24161
0.6864266411,0,0.211516
0.7877255688,0.000115,0.189003
0.8545026589,0.042425,0.162995
0.8741173394,0.153022,0.134808
0.8722866359,0.271809,0.13867
0.8727225177,0.363403,0.150306
0.8579025368,0.442203,0.146095
0.8209397611,0.439134,0.137628
0.808473542,0.387481,0.133473
0.7953970883,0.309102,0.14106
0.7783976985,0.210958,0.1493
0.7880742743,0.08852,0.162957
0.8428210269,0.00472,0.24258
0.8674919362,0,0.323934
0.8105657746,0,0.375082
0.7471885625,0,0.395108
0.6916572226,0,0.389775
0.6826780577,0,0.361938
0.6357771772,0,0.318534
0.6088396827,0,0.269164
0.5812047773,0,0.226014
0.5630720948,0,0.196788
0.5529596373,0,0.169481
0.5590619824,0,0.138828
0.5881788859,0,0.121194
0.6190393165,0.000794,0.12415
0.6719553657,0.08539,0.128691
0.7220817714,0.20902,0.131201
0.7453578589,0.336659,0.174371
0.7622700724,0.453053,0.241914
0.7576497254,0.531617,0.301622
0.7185947171,0.546548,0.351166
0.7017696801,0.480437,0.394802
0.6884316973,0.358503,0.442696
0.6835498213,0.209975,0.453423
0.6896521663,0.065244,0.439791
0.7473629152,0.001164,0.507933
0.7589573708,0,0.556327
0.7243483567,0,0.575682
0.6714323076,0,0.578213
0.6312440066,0,0.570059
0.6305465958,0,0.544356
0.5776305466,0,0.513399
0.5458983524,0,0.484424
0.5232324993,0,0.455287
0.518263447,0,0.426693
0.5045767588,0,0.399678
0.5061459332,0,0.370121
0.5275041409,0,0.334031
0.5363961294,0.000538,0.294519
0.588701944,0.045507,0.237298
0.630372243,0.136989,0.163213
0.6697759568,0.244944,0.15161
0.7006363874,0.309772,0.18035
0.7049080289,0.332647,0.159308
0.6725656002,0.319441,0.129494
0.6476331619,0.27271,0.110444
0.6256647197,0.219913,0.103237
0.6183419057,0.148521,0.09065
0.6314183593,0.065141,0.086549
0.6872112283,0.006002,0.11517
0.7256560021,0,0.14722
0.7007235638,0,0.163241
0.6530380961,0,0.158016
0.627669776,0,0.137624
0.6314183593,0,0.120274
0.5913172348,0,0.098704
0.5637695057,0,0.080468
0.5487751722,0,0.071954
0.5447650597,0,0.075997
0.5417138872,0,0.091505
0.5769331357,0,0.122244
0.6738732456,0,0.149086
0.7880742743,0.002024,0.168494
0.8613895911,0.097609,0.168824
0.8822247407,0.2295,0.147099
0.8833580333,0.347956,0.188008
0.8980908378,0.446795,0.273088
0.8937320199,0.509378,0.312629
0.8689739343,0.501536,0.320002
0.8658355854,0.439432,0.315544
0.8578153605,0.319366,0.315133
0.8497079592,0.18787,0.32391
0.8490105483,0.07114,0.288425
0.8999215413,0.003353,0.290585
0.9029727138,0,0.297837
0.8508412519,0,0.268641
0.7815360474,0,0.223925
0.7232150641,0,0.18181
0.7075233197,0,0.154721
0.6478075146,0,0.146579
0.6100601517,0,0.146529
0.5887891204,0,0.148477
0.5791125447,0,0.147384
0.5700462035,0,0.146298
0.5965478162,0,0.158092
0.6840728794,0,0.16948
0.7969662627,0.000405,0.177771
0.866968878,0.053044,0.170231
0.8966088397,0.151724,0.149192
0.908377648,0.255204,0.18484
0.9210182199,0.350038,0.204454
0.904716241,0.400228,0.168648
0.8746403975,0.444401,0.118521
0.8621741784,0.421015,0.077865
0.8486618429,0.338905,0.060886
0.8291343388,0.215145,0.067626
0.8285241043,0.072324,0.080113
0.8693226397,0.002574,0.106579
0.8944294307,0,0.120594
0.8405544416,0,0.106813
0.7749106442,0,0.081958
0.7162409555,0,0.061005
0.7029901491,0,0.063446
0.6499869235,0,0.076901
0.6183419057,0,0.091977
0.5938453491,0,0.108366
0.5765844303,0,0.131437
0.5735332578,0,0.160234
0.5995989888,0,0.181019
0.6866881702,0,0.198539
0.7909510941,0.000961,0.215456
0.8682765234,0.045862,0.215483
0.8885014384,0.150295,0.221389
0.8953883707,0.259599,0.303811
0.9075930608,0.35718,0.3793
0.898875425,0.445105,0.430812
0.8769069828,0.48866,0.478175
0.8683636998,0.456799,0.516307
0.8600819458,0.35602,0.53659
0.8471798448,0.234211,0.528359
0.8497951356,0.093624,0.503871
0.8825734461,0.005475,0.535793
0.9123005841,0,0.56907
0.8443902014,0,0.577242
0.7828436928,0,0.579376
0.7227791823,0,0.572372
0.6997646238,0,0.582366
0.6519048034,0,0.59502
0.6136343824,0,0.604078
0.5986400488,0,0.613397
0.5904454712,0,0.628387
0.5750152559,0,0.646572
0.6059628629,0,0.652755
0.6964519222,0,0.650739
0.8010635516,0.002043,0.649603
0.8776043937,0.069867,0.642983
0.9055880045,0.179281,0.647782
0.9175311655,0.297207,0.7117
0.9237206869,0.391913,0.740333
0.9237206869,0.45598,0.736828
0.904716241,0.478425,0.714943
0.9020137739,0.44592,0.690176
0.8926859036,0.366741,0.667856
0.8763839247,0.256509,0.641093
0.8641792346,0.121003,0.587969
0.8956498997,0.016181,0.583973
0.9087263534,0,0.591948
0.8558974806,0,0.580477
0.7862435707,0,0.55665
0.7308865836,0,0.524617
0.7152820155,0,0.4958
0.6614942028,0,0.455946
0.6269723651,0,0.405005
0.5955888763,0,0.357216
0.5860866533,0,0.325189
0.5844303025,0,0.311958
0.6094499172,0,0.319863
0.6919187516,0,0.327342
0.788510156,0.006791,0.325756
0.860866533,0.155157,0.261574
0.8810042716,0.33363,0.233899
0.8850143841,0.482272,0.227982
0.8911167291,0.582274,0.162725
0.8783889809,0.626031,0.113716
0.8391596199,0.624571,0.088955
0.8210269375,0.56902,0.081687
0.8000174353,0.467504,0.079509
0.7936535612,0.322034,0.075719
0.798971319,0.155576,0.074733
0.8409903234,0.028224,0.08459
0.8714148723,0,0.096663
0.8176270595,0,0.091173
0.7498910296,0,0.076511
0.6986313312,0,0.061195
0.6874727574,0,0.052229
0.6321157702,0,0.048364
0.5960247581,0,0.04784
0.573097376,0,0.050384
0.5581902188,0,0.059682
0.5498212885,0,0.071376
0.5593235115,0,0.085743
0.589922413,0,0.115177
0.6254031907,0.009362,0.161773
0.6845087612,0.151637,0.171067
0.7219945951,0.319776,0.158289
0.7457065644,0.481606,0.211237
0.7457937407,0.591252,0.209684
0.7382093976,0.648603,0.20294
0.7019440328,0.657333,0.210108
0.676662889,0.608978,0.237443
0.6562636213,0.516645,0.282179
0.6551303287,0.374227,0.323378
0.6574840903,0.195306,0.31165
0.7021183855,0.028637,0.360782
0.7371632813,0,0.419284
0.7021183855,0,0.439803
0.6698631331,0,0.435618
0.6275825996,0,0.412037
0.627669776,0,0.408687
0.5758870194,0,0.407032
0.5471188214,0,0.382962
0.5214889722,0,0.334049
0.510243222,0,0.290556
0.5022229971,0,0.281641
0.5070176968,0,0.287321
0.5265452009,0,0.281764
0.5406677709,0.013487,0.265537
0.5841687734,0.183631,0.20526
0.6202597855,0.363818,0.1756
0.6434486967,0.508881,0.188591
0.6569610322,0.610773,0.161422
0.6551303287,0.660934,0.139972
0.6146804986,0.666573,0.132568
0.5920146456,0.62172,0.150797
0.5713538488,0.527721,0.190325
0.5666463255,0.385496,0.229175
0.5858251242,0.208993,0.225077
0.6417923459,0.044902,0.26889
0.7114462558,0,0.325834
0.6904367536,0,0.34495
0.649376689,0,0.339796
0.6142446169,0,0.32773
0.6131113242,0,0.335614
0.5751024322,0,0.33782
0.5527852846,0,0.326211
0.5342167204,0,0.307166
0.5241914393,0,0.294187
0.5248016738,0,0.292813
0.5647284456,0,0.287322
0.6672478424,0,0.260902
0.7685467701,0.018823,0.216636
0.8289599861,0.192515,0.151912
0.8450004359,0.360577,0.113244
0.8506668991,0.5067,0.172162
0.8590358295,0.612789,0.201651
0.8587743004,0.618786,0.190712
0.8303548078,0.584771,0.178642
0.8309650423,0.509916,0.14989
0.8144015343,0.408115,0.106139
0.8007148461,0.302235,0.072228
0.7972277918,0.165418,0.058723
0.8280010461,0.028623,0.060421
0.8808299189,0,0.062541
0.8288728097,0,0.057693
0.7607008979,0,0.049046
0.7011594456,0,0.038589
0.6887804028,0,0.029876
0.6349054137,0,0.024551
0.599424636,0,0.024278
0.5784151338,0,0.03055
0.5676924418,0,0.04865
0.5681283236,0,0.079203
0.6019527504,0,0.120866
0.6860779357,0,0.160471
0.776566995,0.019506,0.184318
0.8356725656,0.187802,0.163934
0.8470054921,0.364324,0.097086
0.8447389068,0.507108,0.100242
0.8519745445,0.607132,0.129898
0.8447389068,0.661956,0.131888
0.8205038793,0.670643,0.143985
0.8110888327,0.627175,0.181549
0.8042019004,0.536555,0.236094
0.7935663848,0.39695,0.270129
0.7865922762,0.219904,0.277085
0.822857641,0.048988,0.347907
0.8862348531,0,0.402439
0.8307906896,0,0.414671
0.7571266672,0,0.397559
0.6971493331,0,0.369781
0.680062767,0,0.357468
0.6281056577,0,0.351135
0.6013425159,0,0.341919
0.5805945428,0,0.328951
0.5708307907,0,0.317388
0.5642053875,0,0.319104
